timestamp,phase,global_score,defense_activated,reason
2026-04-13T22:51:50Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:50Z,attack,0.8558208329702544,True,majority_nodes_under_attack
2026-04-13T22:51:52Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:53Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:54Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:55Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:56Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:57Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:58Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:59Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:51:59Z,recovery,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:52:00Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:52:01Z,attack,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:52:01Z,recovery,0.7905767381000183,True,majority_nodes_under_attack
2026-04-13T22:52:03Z,attack,0.24069214746691767,False,
2026-04-13T22:52:03Z,attack,0.24069214746691767,False,
2026-04-13T22:52:03Z,recovery,0.24069214746691767,False,
2026-04-13T22:52:05Z,attack,0.24069214746691767,False,
2026-04-13T22:52:05Z,attack,0.24069214746691767,False,
2026-04-13T22:52:05Z,recovery,0.24069214746691767,False,
2026-04-13T22:52:07Z,attack,0.24069214746691767,False,
2026-04-13T22:52:07Z,attack,0.24069214746691767,False,
2026-04-13T22:52:09Z,attack,0.24069214746691767,False,
2026-04-13T22:52:09Z,attack,0.24069214746691767,False,
2026-04-13T22:52:11Z,attack,0.24069214746691767,False,
2026-04-13T22:52:11Z,attack,0.24069214746691767,False,
2026-04-13T22:52:13Z,attack,0.22896220324470065,False,
2026-04-13T22:52:13Z,attack,0.22896220324470065,False,
2026-04-13T22:52:14Z,recovery,0.22896220324470065,False,
2026-04-13T22:52:15Z,attack,0.22896220324470065,False,
2026-04-13T22:52:15Z,attack,0.22896220324470065,False,
2026-04-13T22:52:16Z,recovery,0.22896220324470065,False,
2026-04-13T22:52:17Z,attack,0.22896220324470065,False,
2026-04-13T22:52:17Z,attack,0.22896220324470065,False,
2026-04-13T22:52:19Z,recovery,0.22896220324470065,False,
2026-04-13T22:52:19Z,attack,0.22896220324470065,False,
2026-04-13T22:52:20Z,attack,0.22896220324470065,False,
2026-04-13T22:52:21Z,recovery,0.22896220324470065,False,
2026-04-13T22:52:21Z,attack,0.22896220324470065,False,
2026-04-13T22:52:22Z,attack,0.22896220324470065,False,
2026-04-13T22:52:23Z,recovery,0.22773154464056006,False,
2026-04-13T22:52:23Z,attack,0.22773154464056006,False,
2026-04-13T22:52:24Z,attack,0.22773154464056006,False,
2026-04-13T22:52:25Z,recovery,0.22773154464056006,False,
2026-04-13T22:52:25Z,attack,0.22773154464056006,False,
2026-04-13T22:52:26Z,attack,0.22773154464056006,False,
2026-04-13T22:52:27Z,recovery,0.22773154464056006,False,
2026-04-13T22:52:27Z,attack,0.22773154464056006,False,
2026-04-13T22:52:28Z,attack,0.22773154464056006,False,
2026-04-13T22:52:29Z,recovery,0.22773154464056006,False,
2026-04-13T22:52:29Z,attack,0.22773154464056006,False,
2026-04-13T22:52:30Z,attack,0.22773154464056006,False,
2026-04-13T22:52:31Z,recovery,0.22773154464056006,False,
2026-04-13T22:52:32Z,attack,0.22773154464056006,False,
2026-04-13T22:52:32Z,attack,0.2404343230404492,False,
2026-04-13T22:52:33Z,recovery,0.2404343230404492,False,
2026-04-13T22:52:34Z,attack,0.2404343230404492,False,
2026-04-13T22:52:34Z,attack,0.2404343230404492,False,
2026-04-13T22:52:35Z,recovery,0.2404343230404492,False,
2026-04-13T22:52:36Z,attack,0.2404343230404492,False,
2026-04-13T22:52:36Z,attack,0.2404343230404492,False,
2026-04-13T22:52:37Z,recovery,0.2404343230404492,False,
2026-04-13T22:52:38Z,attack,0.2404343230404492,False,
2026-04-13T22:52:38Z,attack,0.2404343230404492,False,
2026-04-13T22:52:39Z,recovery,0.2404343230404492,False,
2026-04-13T22:52:40Z,attack,0.2404343230404492,False,
2026-04-13T22:52:40Z,attack,0.2404343230404492,False,
2026-04-13T22:52:41Z,recovery,0.2404343230404492,False,
2026-04-13T22:52:42Z,attack,0.12871067488541185,False,
2026-04-13T22:52:42Z,attack,0.12871067488541185,False,
2026-04-13T22:52:43Z,recovery,0.12871067488541185,False,
2026-04-13T22:52:44Z,attack,0.12871067488541185,False,
2026-04-13T22:52:44Z,attack,0.12871067488541185,False,
2026-04-13T22:52:45Z,recovery,0.12871067488541185,False,
2026-04-13T22:52:46Z,attack,0.12871067488541185,False,
2026-04-13T22:52:46Z,attack,0.12871067488541185,False,
2026-04-13T22:52:48Z,recovery,0.12871067488541185,False,
2026-04-13T22:52:48Z,attack,0.12871067488541185,False,
2026-04-13T22:52:49Z,attack,0.12871067488541185,False,
2026-04-13T22:52:50Z,recovery,0.12871067488541185,False,
2026-04-13T22:52:50Z,attack,0.12871067488541185,False,
2026-04-13T22:52:51Z,attack,0.12871067488541185,False,
2026-04-13T22:52:52Z,recovery,0.12871067488541185,False,
2026-04-13T22:52:52Z,attack,0.20208026429587725,False,
2026-04-13T22:52:53Z,attack,0.20208026429587725,False,
2026-04-13T22:52:54Z,recovery,0.20208026429587725,False,
2026-04-13T22:52:54Z,attack,0.20208026429587725,False,
2026-04-13T22:52:55Z,attack,0.20208026429587725,False,
2026-04-13T22:52:56Z,attack,0.20208026429587725,False,
2026-04-13T22:52:57Z,attack,0.20208026429587725,False,
2026-04-13T22:52:59Z,attack,0.20208026429587725,False,
2026-04-13T22:52:59Z,attack,0.20208026429587725,False,
2026-04-13T22:53:01Z,attack,0.20208026429587725,False,
2026-04-13T22:53:01Z,attack,0.20208026429587725,False,
2026-04-13T22:53:03Z,attack,0.26159718853823133,False,
2026-04-13T22:53:03Z,attack,0.26159718853823133,False,
2026-04-13T22:53:05Z,attack,0.26159718853823133,False,
2026-04-13T22:53:05Z,attack,0.26159718853823133,False,
2026-04-13T22:53:07Z,attack,0.26159718853823133,False,
2026-04-13T22:53:07Z,attack,0.26159718853823133,False,
2026-04-13T22:53:09Z,attack,0.26159718853823133,False,
2026-04-13T22:53:09Z,attack,0.26159718853823133,False,
2026-04-13T22:53:11Z,attack,0.26159718853823133,False,
2026-04-13T22:53:11Z,attack,0.26159718853823133,False,
2026-04-13T22:53:13Z,attack,0.20638799892413834,False,
2026-04-13T22:53:13Z,attack,0.20638799892413834,False,
2026-04-13T22:53:15Z,attack,0.20638799892413834,False,
2026-04-13T22:53:16Z,attack,0.20638799892413834,False,
2026-04-13T22:53:17Z,attack,0.20638799892413834,False,
2026-04-13T22:53:18Z,attack,0.20638799892413834,False,
2026-04-13T22:53:19Z,attack,0.20638799892413834,False,
2026-04-13T22:53:20Z,attack,0.20638799892413834,False,
2026-04-13T22:53:21Z,attack,0.20638799892413834,False,
2026-04-13T22:53:22Z,attack,0.20638799892413834,False,
2026-04-13T22:53:23Z,attack,0.20432796737475847,False,
2026-04-13T22:53:24Z,attack,0.20432796737475847,False,
2026-04-13T22:53:26Z,attack,0.20432796737475847,False,
2026-04-13T22:53:26Z,attack,0.20432796737475847,False,
2026-04-13T22:53:28Z,attack,0.20432796737475847,False,
2026-04-13T22:53:28Z,attack,0.20432796737475847,False,
2026-04-13T22:53:30Z,attack,0.20432796737475847,False,
2026-04-13T22:53:30Z,attack,0.20432796737475847,False,
2026-04-13T22:53:32Z,attack,0.20432796737475847,False,
2026-04-13T22:53:32Z,attack,0.2128847152056821,False,
2026-04-13T22:53:34Z,attack,0.2128847152056821,False,
2026-04-13T22:53:34Z,attack,0.2128847152056821,False,
2026-04-13T22:53:36Z,attack,0.2128847152056821,False,
2026-04-13T22:53:36Z,attack,0.2128847152056821,False,
2026-04-13T22:53:38Z,attack,0.2128847152056821,False,
2026-04-13T22:53:38Z,attack,0.2128847152056821,False,
2026-04-13T22:53:40Z,attack,0.2128847152056821,False,
2026-04-13T22:53:40Z,attack,0.2128847152056821,False,
2026-04-13T22:53:42Z,attack,0.2071587321885531,False,
2026-04-13T22:53:43Z,attack,0.2071587321885531,False,
